"assessmentId","internalTaxonId","scientificName","kingdomName","phylumName","orderName","className","familyName","genusName","speciesName","infraType","infraName","infraAuthority","authority","redlistCategory","redlistCriteria","criteriaVersion","populationTrend","scopes","valid"
3817478,133590,"Siderastrea savignyana","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","SIDERASTREIDAE","Siderastrea","savignyana",NA,NA,NA,"Milne Edwards and Haime 1850","Least Concern","",3.1,"Unknown","Global","Siderastrea savignyana"
3818036,133591,"Isophyllia sinuosa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Isophyllia","sinuosa",NA,NA,NA,"(Ellis &amp; Solander, 1786)","Least Concern","",3.1,"Stable","Global","Isophyllia sinuosa"
3818507,133592,"Acropora exquisita","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","exquisita",NA,NA,NA,"Nemenzo, 1971","Data Deficient","",3.1,"Decreasing","Global","Acropora exquisita"
3819647,133594,"Favia fragum","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Favia","fragum",NA,NA,NA,"(Esper, 1797)","Least Concern","",3.1,"Stable","Global","Favia fragum"
3820225,133595,"Millepora platyphylla","ANIMALIA","CNIDARIA","MILLEPORINA","HYDROZOA","MILLEPORIDAE","Millepora","platyphylla",NA,NA,NA,"Hemprich and Ehrenberg 1834","Least Concern","",3.1,"Unknown","Global","Millepora platyphylla"
3820937,133596,"Schizoculina africana","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","OCULINIDAE","Schizoculina","africana",NA,NA,NA,"(Thiel, 1928)","Data Deficient","",3.1,"Unknown","Global","Schizoculina africana"
3821289,133597,"Cantharellus doederleini","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FUNGIIDAE","Cantharellus","doederleini",NA,NA,NA,"(Marenzeller, 1907)","Least Concern","",3.1,"Unknown","Global","Cantharellus doederleini"
3821628,133598,"Acropora proximalis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","proximalis",NA,NA,NA,"Veron, 2002","Data Deficient","",3.1,"Decreasing","Global","Acropora proximalis"
3821970,133599,"Montipora undata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","undata",NA,NA,NA,"Bernard, 1897","Near Threatened","",3.1,"Decreasing","Global","Montipora undata"
3822535,133600,"Acropora indonesia","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","indonesia",NA,NA,NA,"Wallace, 1997","Vulnerable","A4ce",3.1,"Decreasing","Global","Acropora indonesia"
3823501,133602,"Isopora togianensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Isopora","togianensis",NA,NA,NA,"Wallace, 1997","Endangered","A4ce",3.1,"Decreasing","Global","Isopora togianensis"
3823788,133603,"Millepora murrayi","ANIMALIA","CNIDARIA","MILLEPORINA","HYDROZOA","MILLEPORIDAE","Millepora","murrayi",NA,NA,NA,"Quelch 1884","Near Threatened","",3.1,"Unknown","Global","Millepora intricata"
3824242,133604,"Acropora arabensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","arabensis",NA,NA,NA,"Hodgson &amp; Carpenter, 1995","Near Threatened","",3.1,"Decreasing","Global","Acropora arabensis"
3824582,133605,"Scolymia wellsi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Scolymia","wellsi",NA,NA,NA,"(Laborel, 1967)","Data Deficient","",3.1,"Unknown","Global","Scolymia wellsii"
3825042,133606,"Symphyllia recta","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Symphyllia","recta",NA,NA,NA,"(Dana, 1846)","Least Concern","",3.1,"Unknown","Global","Lobophyllia recta"
3826306,133608,"Oxypora egyptensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PECTINIIDAE","Oxypora","egyptensis",NA,NA,NA,"Veron, 2002","Data Deficient","",3.1,"Unknown","Global","Oxypora egyptensis"
3826632,133609,"Echinophyllia orpheensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PECTINIIDAE","Echinophyllia","orpheensis",NA,NA,NA,"Veron &amp; Pichon, 1980","Least Concern","",3.1,"Unknown","Global","Echinophyllia orpheensis"
3827184,133610,"Porites decasepta","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Porites","decasepta",NA,NA,NA,"Claereboudt, 2006","Data Deficient","",3.1,"Unknown","Global","Porites decasepta"
3827469,133611,"Madracis senaria","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ASTROCOENIIDAE","Madracis","senaria",NA,NA,NA,"Wells, 1974","Least Concern","",3.1,"Unknown","Global","Madracis senaria"
3827924,133612,"Millepora foveolata","ANIMALIA","CNIDARIA","MILLEPORINA","HYDROZOA","MILLEPORIDAE","Millepora","foveolata",NA,NA,NA,"Crossland 1952","Vulnerable","A4cde",3.1,"Decreasing","Global","Millepora foveolata"
3829003,133614,"Seriatopora guttatus","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","POCILLOPORIDAE","Seriatopora","guttatus",NA,NA,NA,"Veron, 2002","Least Concern","",3.1,"Unknown","Global","Seriatopora guttata"
3829417,133615,"Goniopora stutchburyi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Goniopora","stutchburyi",NA,NA,NA,"Wells, 1955","Least Concern","",3.1,"Unknown","Global","Bernardpora stutchburyi"
3830663,133617,"Acropora jacquelineae","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","jacquelineae",NA,NA,NA,"Wallace, 1994","Vulnerable","A4ce",3.1,"Decreasing","Global","Acropora jacquelineae"
3831028,133618,"Madracis auretenra","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ASTROCOENIIDAE","Madracis","auretenra",NA,NA,NA,"Locke Weil &amp; Coates, 2007","Least Concern","",3.1,"Stable","Global","Madracis auretenra"
3831529,133619,"Lobophyllia diminuta","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Lobophyllia","diminuta",NA,NA,NA,"Veron, 1985","Vulnerable","A4ce",3.1,"Unknown","Global","Lobophyllia diminuta"
3831999,133620,"Australogyra zelli","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Australogyra","zelli",NA,NA,NA,"(Veron &amp; Pichon, 1977)","Vulnerable","A4c",3.1,"Decreasing","Global","Australogyra zelli"
3832396,133621,"Acropora valenciennesi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","valenciennesi",NA,NA,NA,"(Milne Edwards &amp; Haime, 1860)","Least Concern","",3.1,"Decreasing","Global","Acropora valenciennesi"
3833067,133622,"Montipora capitata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","capitata",NA,NA,NA,"Dana, 1846","Near Threatened","",3.1,"Decreasing","Global","Montipora capitata"
3833556,133623,"Montipora cebuensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","cebuensis",NA,NA,NA,"Nemenzo, 1976","Vulnerable","A4ce",3.1,"Decreasing","Global","Montipora cebuensis"
3833996,133624,"Acanthastrea faviaformis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Acanthastrea","faviaformis",NA,NA,NA,"Veron, 2002","Vulnerable","A4c",3.1,"Unknown","Global","Dipsastraea faviaformis"
3834422,133625,"Porites studeri","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Porites","studeri",NA,NA,NA,"Vaughan, 1907","Least Concern","",3.1,"Unknown","Global","Porites studeri"
3834725,133626,"Acropora schmitti","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","schmitti",NA,NA,NA,"Wells, 1950","Data Deficient","",3.1,"Decreasing","Global","Acropora digitifera"
3835105,133627,"Goniastrea peresi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Goniastrea","peresi",NA,NA,NA,"(Faure &amp; Pichon, 1978)","Near Threatened","",3.1,"Decreasing","Global","Paramontastraea peresi"
3835999,133629,"Favites stylifera","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Favites","stylifera",NA,NA,NA,"(Yabe &amp; Sugiyama, 1937)","Near Threatened","",3.1,"Decreasing","Global","Favites stylifera"
3836426,133630,"Favites micropentagona","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Favites","micropentagona",NA,NA,NA,"Veron, 2002","Near Threatened","",3.1,"Decreasing","Global","Favites micropentagonus"
3836895,133631,"Erythrastrea flabellata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Erythrastrea","flabellata",NA,NA,NA,"Scheer &amp; Pillai, 1983","Near Threatened","",3.1,"Decreasing","Global","Erythrastrea flabellata"
3837240,133632,"Montipora vaughani","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","vaughani",NA,NA,NA,"Hoffmeister, 1925","Data Deficient","",3.1,"Decreasing","Global","Montipora vaughani"
3840117,133637,"Pocillopora indiania","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","POCILLOPORIDAE","Pocillopora","indiania",NA,NA,NA,"Veron, 2002","Vulnerable","A4c",3.1,"Unknown","Global","Pocillopora indiania"
3841032,133639,"Acropora pichoni","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","pichoni",NA,NA,NA,"Wallace, 1999","Near Threatened","",3.1,"Decreasing","Global","Acropora pichoni"
3842687,133642,"Acanthastrea hemprichii","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Acanthastrea","hemprichii",NA,NA,NA,"(Ehrenberg, 1834)","Vulnerable","A4c",3.1,"Unknown","Global","Acanthastrea hemprichii"
3843239,133643,"Goniopora sultani","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Goniopora","sultani",NA,NA,NA,"Veron DeVantier &amp; Turak, 2000","Least Concern","",3.1,"Unknown","Global","Goniopora sultani"
3844285,133645,"Porites somaliensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Porites","somaliensis",NA,NA,NA,"Gravier 1911","Near Threatened","",3.1,"Unknown","Global","Porites somaliensis"
3845401,133647,"Acropora polystoma","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","polystoma",NA,NA,NA,"(Brook, 1891)","Vulnerable","A4ce",3.1,"Decreasing","Global","Acropora polystoma"
3847420,133650,"Favites paraflexuosa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Favites","paraflexuosa",NA,NA,NA,"Veron, 2002","Near Threatened","",3.1,"Decreasing","Global","Favites paraflexuosus"
3847939,133651,"Platygyra lamellina","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Platygyra","lamellina",NA,NA,NA,"(Ehrenberg, 1834)","Near Threatened","",3.1,"Decreasing","Global","Platygyra lamellina"
3849370,133653,"Isopora cylindrica","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Isopora","cylindrica",NA,NA,NA,"Veron &amp; Fenner, 2000","Data Deficient","",3.1,"Decreasing","Global","Isopora cylindrica"
3849670,133654,"Favites chinensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Favites","chinensis",NA,NA,NA,"(Verrill, 1866)","Near Threatened","",3.1,"Decreasing","Global","Favites chinensis"
3850335,133655,"Acropora akajimensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","akajimensis",NA,NA,NA,"Veron, 1990","Data Deficient","",3.1,"Decreasing","Global","Acropora donei"
3850660,133656,"Echinophyllia costata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PECTINIIDAE","Echinophyllia","costata",NA,NA,NA,"Fenner and Veron, 2000","Vulnerable","A4c",3.1,"Unknown","Global","Echinophyllia costata"
3851010,133657,"Solenastrea bournoni","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Solenastrea","bournoni",NA,NA,NA,"Milne Edwards &amp; Haime, 1849","Least Concern","",3.1,"Stable","Global","Solenastrea bournoni"
3851882,133659,"Stylophora kuehlmanni","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","POCILLOPORIDAE","Stylophora","kuehlmanni",NA,NA,NA,"Scheer &amp; Pillai, 1983","Least Concern","",3.1,"Unknown","Global","Stylophora kuehlmanni"
3852783,133661,"Acropora echinata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","echinata",NA,NA,NA,"(Dana, 1846)","Vulnerable","A4cde",3.1,"Decreasing","Global","Acropora echinata"
3853981,133663,"Madracis decactis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ASTROCOENIIDAE","Madracis","decactis",NA,NA,NA,"(Lyman, 1859)","Least Concern","",3.1,"Stable","Global","Madracis decactis"
3854452,133664,"Pachyseris involuta","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","AGARICIIDAE","Pachyseris","involuta",NA,NA,NA,"(Studer, 1877)","Vulnerable","A4ce",3.1,"Unknown","Global","Pachyseris involuta"
3854732,133665,"Goniastrea thecata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Goniastrea","thecata",NA,NA,NA,"Veron DeVantier &amp; Turak, 2000","Near Threatened","",3.1,"Decreasing","Global","Goniastrea thecata"
3855655,133667,"Craterestrea levis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","SIDERASTREIDAE","Craterestrea","levis",NA,NA,NA,"Head 1983","Least Concern","",3.1,"Unknown","Global","Craterastrea levis"
3855942,133668,"Goniopora stokesi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Goniopora","stokesi",NA,NA,NA,"Milne Edwards &amp; Haime, 1851","Near Threatened","",3.1,"Unknown","Global","Goniopora stokesi"
3856563,133669,"Cyphastrea decadia","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Cyphastrea","decadia",NA,NA,NA,"Moll &amp; Best, 1984","Least Concern","",3.1,"Decreasing","Global","Cyphastrea decadia"
3857022,133670,"Micromussa minuta","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Micromussa","minuta",NA,NA,NA,"(Moll &amp; Borel-Best, 1984)","Near Threatened","",3.1,"Unknown","Global","Acanthastrea minuta"
3857412,133671,"Heteropsammia eupsammides","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","DENDROPHYLLIIDAE","Heteropsammia","eupsammides",NA,NA,NA,"Gray, 1849","Near Threatened","",3.1,"Unknown","Global","Heteropsammia eupsammides"
3857791,133672,"Acropora efflorescens","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","efflorescens",NA,NA,NA,"(Dana, 1846)","Data Deficient","",3.1,"Decreasing","Global","Acropora cytherea"
3858821,133674,"Montipora mollis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","mollis",NA,NA,NA,"Bernard, 1897","Least Concern","",3.1,"Decreasing","Global","Montipora mollis"
3859481,133675,"Alveopora tizardi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Alveopora","tizardi",NA,NA,NA,"Bassett-Smith, 1890","Least Concern","",3.1,"Unknown","Global","Alveopora tizardi"
3860495,133677,"Acropora massawensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","massawensis",NA,NA,NA,"Marenzeller, 1906","Data Deficient","",3.1,"Decreasing","Global","Acropora polystoma"
3860815,133678,"Acropora copiosa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","copiosa",NA,NA,NA,"Nemenzo, 1967","Data Deficient","",3.1,"Decreasing","Global","Acropora muricata"
3861285,133679,"Heteropsammia cochlea","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","DENDROPHYLLIIDAE","Heteropsammia","cochlea",NA,NA,NA,"(Spengler, 1781)","Least Concern","",3.1,"Unknown","Global","Heteropsammia cochlea"
3861919,133680,"Porites astreoides","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Porites","astreoides",NA,NA,NA,"Lamarck, 1816","Least Concern","",3.1,"Increasing","Global","Porites astreoides"
3862493,133681,"Acropora torresiana","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","torresiana",NA,NA,NA,"Veron, 2002","Data Deficient","",3.1,"Decreasing","Global","Acropora samoensis"
3862790,133682,"Acropora subulata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","subulata",NA,NA,NA,"(Dana, 1846)","Least Concern","",3.1,"Decreasing","Global","Acropora subulata"
3863409,133683,"Pectinia maxima","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PECTINIIDAE","Pectinia","maxima",NA,NA,NA,"(Moll &amp; Borel Best, 1984)","Endangered","A4cd",3.1,"Unknown","Global","Pectinia maxima"
3863779,133684,"Coscinaraea hahazimaensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","SIDERASTREIDAE","Coscinaraea","hahazimaensis",NA,NA,NA,"Yabe &amp; Sugiyama, 1936","Vulnerable","B1ab(iii)",3.1,"Unknown","Global","Coscinaraea hahazimaensis"
3864752,133686,"Leptoseris cailleti","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","AGARICIIDAE","Leptoseris","cailleti",NA,NA,NA,"(Duchassaing &amp; Michelotti, 1864)","Least Concern","",3.1,"Unknown","Global","Leptoseris cailleti"
3865216,133687,"Echinopora forskaliana","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Echinopora","forskaliana",NA,NA,NA,"(Milne Edwards &amp; Haime, 1850)","Near Threatened","",3.1,"Decreasing","Global","Echinopora forskaliana"
3865610,133688,"Acropora elegans","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","elegans",NA,NA,NA,"Milne Edwards &amp; Haime, 1860","Vulnerable","A4cde",3.1,"Decreasing","Global","Acropora elegans"
3865955,133689,"Anacropora reticulata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Anacropora","reticulata",NA,NA,NA,"Veron &amp; Wallace, 1984","Vulnerable","A4ce",3.1,"Decreasing","Global","Anacropora reticulata"
3866487,133690,"Cyphastrea japonica","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Cyphastrea","japonica",NA,NA,NA,"Yabe &amp; Sugiyama, 1932","Least Concern","",3.1,"Decreasing","Global","Cyphastrea japonica"
3866881,133691,"Pocillopora effusus","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","POCILLOPORIDAE","Pocillopora","effusus",NA,NA,NA,"Veron, 2002","Data Deficient","",3.1,"Unknown","Global","Pocillopora effusa"
3867187,133692,"Parasimplastrea sheppardi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Parasimplastrea","sheppardi",NA,NA,NA,"Veron, 2002","Endangered","A4c",3.1,"Decreasing","Global","Blastomussa loyae"
3867532,133693,"Sandalolitha robusta","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FUNGIIDAE","Sandalolitha","robusta",NA,NA,NA,"Quelch, 1886","Least Concern","",3.1,"Unknown","Global","Sandalolitha robusta"
3868012,133694,"Pectinia ayleni","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PECTINIIDAE","Pectinia","ayleni",NA,NA,NA,"(Wells, 1935)","Near Threatened","",3.1,"Unknown","Global","Physophyllia ayleni"
3868413,133695,"Caulastrea curvata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Caulastrea","curvata",NA,NA,NA,"Wijsmann-Best, 1972","Vulnerable","A4cd",3.1,"Decreasing","Global","Caulastraea curvata"
3868861,133696,"Montipora altasepta","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","altasepta",NA,NA,NA,"Nemenzo, 1967","Vulnerable","A4cde",3.1,"Decreasing","Global","Montipora altasepta"
3869980,133698,"Acropora nana","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","nana",NA,NA,NA,"(Studer, 1878)","Near Threatened","",3.1,"Decreasing","Global","Acropora nana"
3870532,133699,"Acropora filiformis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","filiformis",NA,NA,NA,"Veron, 2002","Data Deficient","",3.1,"Decreasing","Global","Acropora filiformis"
3871401,133701,"Ctenella chagius","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MEANDRINIDAE","Ctenella","chagius",NA,NA,NA,"Matthai, 1928","Endangered","A4c",3.1,"Decreasing","Global","Ctenella chagius"
3872441,133703,"Porites ericacea","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Porites","ericacea",NA,NA,NA,"Claereboudt, 2006","Data Deficient","",3.1,"Unknown","Global","Porites ericacea"
4440023,14500,"Nematostella vectensis","ANIMALIA","CNIDARIA","ACTINARIA","ANTHOZOA","EDWARDSIIDAE","Nematostella","vectensis",NA,NA,NA,"Stephenson, 1935","Vulnerable","A1ce",2.3,"","Global","Nematostella vectensis"
12683306,63578,"Endopsammia pourtalesi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","DENDROPHYLLIIDAE","Endopsammia","pourtalesi",NA,NA,NA,"(Durham &amp; Barnard, 1952)","Data Deficient","",3.1,"Unknown","Global","Endopsammia pourtalesi"
12683468,63579,"Rhizopsammia wellingtoni","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","DENDROPHYLLIIDAE","Rhizopsammia","wellingtoni",NA,NA,NA,"Wells, 1982","Critically Endangered","A2a; B1ab(i)+2ab(i)",3.1,"Decreasing","Global","Rhizopsammia wellingtoni"
12683651,63580,"Tubastraea floreana","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","DENDROPHYLLIIDAE","Tubastraea","floreana",NA,NA,NA,"Wells, 1982","Critically Endangered","A2a",3.1,"Decreasing","Global","Tubastraea floreana"
12683824,63581,"Flabellum daphnense","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FLABELLIDAE","Flabellum","daphnense",NA,NA,NA,"(Durham &amp; Barnard, 1952)","Data Deficient","",3.1,"Unknown","Global","Flabellum (Ulocyathus) daphnense"
12683988,63582,"Pseudocyathoceras avis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","TURBINOLIIDAE","Pseudocyathoceras","avis",NA,NA,NA,"(Durham &amp; Barnard, 1952)","Data Deficient","",3.1,"Unknown","Global","Pseudocyathoceras avis"
12693155,63573,"Caryophyllia solida","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","CARYOPHYLLIIDAE","Caryophyllia","solida",NA,NA,NA,"Cairns, 1991","Data Deficient","",3.1,"Unknown","Global","Caryophyllia (Caryophyllia) solida"
12693272,63574,"Concentrotheca vaughani","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","CARYOPHYLLIIDAE","Concentrotheca","vaughani",NA,NA,NA,"Cairns, 1991","Data Deficient","",3.1,"Unknown","Global","Concentrotheca vaughani"
12693389,63575,"Crispatotrochus galapagensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","CARYOPHYLLIIDAE","Crispatotrochus","galapagensis",NA,NA,NA,"Cairns, 1991","Data Deficient","",3.1,"Unknown","Global","Crispatotrochus galapagensis"
12693506,63576,"Polycyathus isabela","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","CARYOPHYLLIIDAE","Polycyathus","isabela",NA,NA,NA,"Wells, 1982","Vulnerable","D2",3.1,"Unknown","Global","Polycyathus isabela"
12693621,63577,"Dendrophyllia johnsoni","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","DENDROPHYLLIIDAE","Dendrophyllia","johnsoni",NA,NA,NA,"Cairns, 1991","Data Deficient","",3.1,"Unknown","Global","Dendrophyllia johnsoni"
12824113,7035,"Edwardsia ivelli","ANIMALIA","CNIDARIA","ACTINARIA","ANTHOZOA","EDWARDSIIDAE","Edwardsia","ivelli",NA,NA,NA,"Manuel, 1975","Data Deficient","",2.3,"","Global","Edwardsia ivelli"
12903486,8262,"Eunicella verrucosa","ANIMALIA","CNIDARIA","ALCYONACEA","ANTHOZOA","PLEXAURIDAE","Eunicella","verrucosa",NA,NA,NA,"(Pallas, 1766)","Vulnerable","A1d",2.3,"","Global","Eunicella verrucosa"
50605632,50020625,"Clavularia carpediem","ANIMALIA","CNIDARIA","ALCYONACEA","ANTHOZOA","CORNULARIIDAE","Clavularia","carpediem",NA,NA,NA,"Weinberg, 1986","Data Deficient","",3.1,"Unknown","Global & Mediterranean","Clavularia carpediem"
50605656,50020621,"Clavularia crassa","ANIMALIA","CNIDARIA","ALCYONACEA","ANTHOZOA","CORNULARIIDAE","Clavularia","crassa",NA,NA,NA,"(Milne Edwards, 1848)","Least Concern","",3.1,"Stable","Global & Mediterranean","Clavularia crassa"
50605984,50011071,"Maasella edwardsi","ANIMALIA","CNIDARIA","ALCYONACEA","ANTHOZOA","PARALCYONIIDAE","Maasella","edwardsi",NA,NA,NA,"(de Lacaze-Duthiers, 1888)","Data Deficient","",3.1,"Unknown","Global & Mediterranean","Maasella edwardsii"
50609268,50012470,"Paramuricea macrospina","ANIMALIA","CNIDARIA","ALCYONACEA","ANTHOZOA","PLEXAURIDAE","Paramuricea","macrospina",NA,NA,NA,"(Koch, 1882)","Data Deficient","",3.1,"Unknown","Global & Mediterranean","Paramuricea macrospina"
50856395,50107293,"Bunodeopsis strumosa","ANIMALIA","CNIDARIA","ACTINARIA","ANTHOZOA","BOLOCEROIDIDAE","Bunodeopsis","strumosa",NA,NA,NA,"Andrès, 1881","Data Deficient","",3.1,"Unknown","Global","Bunodeopsis strumosa"
51216308,50160898,"Cladopsammia rolandi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","DENDROPHYLLIIDAE","Cladopsammia","rolandi",NA,NA,NA,"Lacaze-Duthiers, 1897","Data Deficient","",3.1,"Unknown","Global & Mediterranean","Cladopsammia rolandi"
51216640,50107605,"Actinia cari","ANIMALIA","CNIDARIA","ACTINARIA","ANTHOZOA","ACTINIIDAE","Actinia","cari",NA,NA,NA,"Delle Chiaje, 1822","Data Deficient","",3.1,"Unknown","Global, Europe & Mediterranean","Actinia cari"
